id1,id2,label
6910,3084,0
4003,4338,0
4298,2084,0
3485,1778,0
6001,5028,0
5673,7379,0
4070,1088,0
6840,6389,0
3740,4410,0
3730,3252,0
5560,4859,0
441,936,0
2690,7009,1
1415,703,0
7116,6884,0
2103,2270,0
7129,1881,0
2051,997,0
2739,6012,0
4882,508,0
7351,3996,0
3351,7081,0
6573,3045,0
4124,6653,1
233,5254,0
5944,2349,1
2115,3495,0
1067,3918,0
4450,4589,0
1529,6928,0
3124,2891,0
2976,5890,0
3386,3906,0
6646,4364,0
4330,4114,1
3645,2791,0
7481,2364,0
6097,1794,0
5796,6995,0
301,568,0
4852,1066,0
613,3864,0
3188,2374,0
6265,2762,0
2234,2389,0
114,3392,0
3251,5178,0
4628,1373,0
4846,5461,0
5152,5045,0
7389,1513,1
3235,6381,0
471,474,0
2734,5177,0
4171,7175,0
4383,6604,0
3056,4027,0
3982,7452,0
6280,1381,0
7140,981,0
6570,3626,0
3002,2364,0
8,5294,1
7103,2662,0
5682,2411,0
1501,394,0
6818,592,0
2749,468,0
6476,5603,0
7005,1615,0
4029,2850,0
5782,5745,0
2802,5454,0
3508,2096,0
647,2285,0
2392,5879,0
6046,1218,0
1574,5566,0
5920,5300,0
6735,6273,0
5294,969,0
1680,2733,0
3663,3308,0
5417,7204,0
4533,6441,0
1085,404,1
6293,7094,0
7360,289,0
5998,5343,0
2177,1638,0
2210,7125,0
85,6973,0
7358,6796,0
5520,3494,0
7062,1444,0
3750,2239,0
6067,596,0
115,423,0
5320,1253,0
5395,3049,0
115,3108,0
1378,5176,0
2320,700,0
1524,757,0
1154,1243,0
6245,1373,0
5759,7424,0
6966,3712,0
3623,4923,0
2044,1916,0
1462,4214,0
4605,5323,0
4751,4558,0
4027,7365,0
1717,2724,0
5958,1526,0
2443,7475,0
1701,4599,0
4557,4099,0
868,383,0
6387,6492,0
772,466,0
960,5760,0
6984,4071,0
6347,2104,0
4053,6669,0
3298,3133,0
1145,3668,0
3321,3887,0
4377,122,0
2202,3184,0
1382,4583,1
1127,4361,1
2113,1798,0
3256,6093,0
1763,2054,0
5277,5323,0
1484,439,0
6425,6605,0
7473,3433,0
4650,322,0
5478,6760,0
4498,1147,0
3860,865,1
5722,1110,0
1040,825,0
2270,3106,0
1871,2140,0
1193,2543,0
4925,1725,1
5179,2071,0
4,3971,0
451,7061,0
1792,719,0
3046,5232,0
1975,7197,0
3855,6028,0
4093,4174,0
6769,3549,0
5845,875,0
189,6549,0
4345,5791,0
4864,6750,1
4112,687,0
3468,909,0
4875,1535,0
4540,7278,0
5269,6888,0
6033,2366,0
3901,4625,0
4459,5624,0
6676,7068,0
3952,2083,0
4410,2532,0
3002,7322,0
2683,1270,0
4493,5299,0
4211,6635,0
1964,716,0
6256,5296,0
1511,7071,0
4823,848,0
7046,160,0
2926,428,0
59,815,0
1776,365,0
6262,3439,0
6816,1550,0
1020,4241,0
7243,4030,0
5800,2651,0
1489,6968,0
2776,6176,0
5149,4361,0
5854,2505,0
6855,7166,0
609,7076,0
2974,2771,0
4731,4534,0
5730,3142,0
54,3528,0
2677,352,0
6536,2115,0
1285,3648,0
2263,5393,0
838,4264,0
5702,3620,0
5099,640,0
2077,5131,0
3530,5716,1
1092,7270,0
1547,3515,0
5592,3388,0
901,3621,0
3375,6485,0
5610,7281,0
1394,4659,0
2777,1125,0
7302,993,0
7249,5106,0
3053,5119,0
4355,4409,0
1714,6591,0
3972,1927,0
280,358,0
7353,7233,0
3674,4420,0
6067,2666,0
6911,1232,0
6268,1825,0
4047,6484,0
2215,7278,0
421,2680,0
1312,6466,0
6738,346,0
5959,6425,0
3048,7093,0
74,3411,0
7205,5307,0
2189,3043,0
2059,5120,0
1079,3985,0
7216,4625,0
1553,7074,0
2623,6524,0
3240,2116,0
7341,4017,0
541,2505,0
3201,4561,0
2015,1812,0
3607,6963,0
1044,6900,0
2880,3742,0
16,4028,0
267,7281,0
688,4407,0
2898,7329,0
321,2873,0
3847,6450,0
5560,5406,0
1777,731,0
3082,588,0
1555,5383,0
6168,3198,0
6488,2942,0
1463,379,0
80,531,0
375,732,0
4007,6901,0
1057,5570,0
3366,5823,0
2747,4642,0
4882,6914,0
1566,968,0
1351,5685,0
4582,2441,0
325,6871,0
3311,5144,0
3626,2104,1
6293,1793,0
2721,7039,1
4591,4938,0
2272,3972,0
5082,4274,1
4429,1072,0
837,3547,0
3758,5374,0
7370,6519,1
7358,6553,0
3869,2787,1
6983,6669,0
7221,2036,0
1804,6877,0
6820,4886,0
1081,451,1
858,1580,0
7378,5290,0
4049,546,0
7384,5847,0
3244,6669,0
5610,7094,0
7225,3417,1
3972,1076,0
2668,3965,1
302,870,0
122,3646,0
2880,1108,0
2183,5542,0
3088,6597,0
6378,3153,0
5987,6110,0
7150,4776,0
1874,1251,0
2693,2841,0
216,5250,1
397,1125,0
347,4065,0
1556,48,0
5016,2080,0
6043,771,0
3342,4098,0
4000,1171,0
4692,2890,0
6661,2663,0
6216,6430,0
2613,6629,0
2769,2541,0
381,5268,0
4196,5568,0
2163,7077,1
3424,5683,0
884,6564,0
3161,7405,0
6846,6095,0
302,5214,0
6878,5631,0
2393,2391,0
501,4763,0
5517,413,0
588,525,0
5435,951,0
1619,4830,0
7205,4366,0
2062,3096,1
2886,1170,0
5084,6069,1
4239,1882,0
4598,5306,0
3496,7197,0
6239,5991,0
6119,6640,0
3855,3684,0
2291,4354,0
5580,707,0
1397,4825,0
4155,1115,0
2560,5849,0
317,748,0
163,2244,0
3793,455,0
842,651,0
7253,7342,0
4065,2942,1
2546,6741,0
7223,4538,0
3726,6365,1
818,1693,1
1723,565,0
6331,3063,0
1444,1259,0
6895,1653,0
2432,4792,0
3061,6709,0
941,5362,0
3919,5963,0
349,825,0
3260,2838,0
6374,365,1
3150,3626,1
945,5728,0
2559,4405,0
2512,5340,0
6887,6984,0
4137,4175,0
1401,2911,0
6426,775,0
6458,7337,0
545,1198,1
310,6038,0
3498,1491,0
5522,6388,0
440,1894,0
5368,877,0
3875,6150,0
2574,7466,0
3357,1374,0
7371,2104,0
2601,4479,0
6859,7237,0
7202,2274,0
4049,217,0
171,3018,0
2746,5164,0
3262,848,0
5707,3986,0
613,2602,0
3197,3544,0
6434,3608,0
2297,6242,0
3858,3635,0
6068,2901,0
6043,6959,0
5855,1887,0
4035,5468,0
6315,7332,0
4514,3420,0
1677,808,0
2619,6023,0
2479,4660,0
1385,3359,0
5294,1655,0
2455,4633,0
389,4914,0
174,6278,1
6124,1104,0
266,4825,0
6035,5511,0
237,43,0
1780,3838,0
6293,5719,0
1083,6546,0
3008,5837,0
4115,5719,0
6921,5769,0
6040,6933,0
1788,2251,0
1221,2532,0
3518,1330,0
1607,6466,0
742,5458,0
6607,1792,0
5273,486,0
5651,3369,0
4336,7045,0
3920,7479,0
3312,7100,0
6445,1403,0
6914,5598,1
3207,6832,0
164,3723,0
3207,5771,0
4285,3013,0
6697,6597,0
6260,5601,0
4433,1296,0
2719,6283,0
5752,1580,0
4340,4330,0
1447,17,0
1804,45,0
2770,4338,0
6312,2638,0
3317,2306,0
5618,3468,0
3339,1185,0
5238,1392,0
423,3897,1
6545,5687,0
6785,572,0
115,5248,0
3500,559,0
6940,3041,0
718,6439,0
5918,1527,0
598,269,0
5815,5999,0
4232,2075,0
2065,5682,0
3929,5158,0
3142,5095,0
6168,2193,0
3521,2559,0
510,348,0
850,6783,0
1883,2746,1
3180,2594,1
2503,5681,0
1557,667,0
4216,1635,0
4459,5791,0
2592,5467,0
2967,6885,0
6274,5496,0
1705,5881,0
6755,1247,0
1867,3883,0
7323,6742,0
3652,4302,0
6300,5232,0
4546,1296,0
5820,6475,0
7064,761,0
1107,2033,0
131,2286,0
3783,2723,0
3781,3673,1
3032,3600,0
2098,3353,0
5668,3539,0
2887,332,0
2390,3158,0
1914,3892,0
4892,1090,0
3361,3401,0
4239,2765,0
1823,5449,0
3572,4206,0
2143,2052,0
4150,1188,0
3938,608,0
1120,57,0
2038,3956,0
3841,3305,0
7312,997,0
2395,6482,0
2069,5273,0
5182,1026,0
2340,7246,0
4308,5445,0
2025,5485,0
5915,2619,1
4890,4363,1
2318,4928,0
118,1598,0
4609,6094,0
6898,1526,0
2458,3652,0
2929,4938,0
6151,3558,0
5012,1495,0
804,7297,0
4823,2503,0
2524,207,0
5913,5856,0
5933,2015,0
4183,6076,0
3331,394,0
211,2992,0
287,3125,0
11,4685,0
6140,4832,0
1686,3558,0
3369,4440,1
3638,4821,0
2110,2050,1
2224,3791,0
4778,6501,0
246,4496,0
1026,2789,0
157,4626,0
4998,3954,0
2877,2437,0
7154,5131,0
1837,886,0
5539,4636,1
2872,3648,1
1308,2992,0
1834,4445,0
5694,5393,0
3343,1255,0
5638,472,0
2681,6279,0
2478,4794,0
739,1996,0
7493,4282,0
743,6768,0
7388,5639,0
1666,5949,1
7193,3172,0
3901,557,0
6205,5208,0
926,6054,0
7165,5173,0
5585,366,0
3779,3200,0
4906,5007,0
6754,7042,0
4621,680,0
3666,2484,0
303,2088,1
4758,4338,0
6911,2206,0
7168,5325,0
5835,3163,0
1256,4302,0
2671,3297,0
1682,4708,0
3429,2507,0
5169,2895,0
1864,5708,0
6670,1538,1
2171,5122,1
6671,4427,0
5861,5453,0
7244,7281,0
4346,79,0
5952,2669,0
2100,4294,0
6599,3365,0
3894,3328,0
1412,457,0
6054,1552,0
5462,4620,0
4548,1585,0
4934,6039,0
249,6294,0
4401,7236,0
7146,3947,1
7388,4804,0
1665,1755,0
5966,1873,0
678,125,0
3376,6655,0
3034,3560,0
4871,4052,0
6791,3900,0
2489,6329,0
951,3625,0
5746,3805,0
57,5596,0
842,751,0
310,4737,0
4242,1570,0
7378,4202,0
1504,1198,1
1749,5961,0
1726,4972,0
2091,714,0
3221,7339,0
5861,4066,0
6302,1615,0
3049,4700,0
2356,1548,0
5176,3628,0
2871,3388,0
3501,4375,0
1018,944,0
7140,6157,0
2917,4563,0
3658,1163,0
6678,5090,1
1135,7271,0
743,1764,0
1885,2798,0
6892,5999,0
6211,6532,0
5814,4295,0
3867,1514,0
7329,4688,0
4627,2850,0
898,7396,0
1451,5446,0
4544,5052,0
4638,852,0
6729,2308,0
5104,6723,0
3415,3450,0
7476,6612,0
6284,6100,0
395,7442,0
3156,4925,0
6514,191,0
6604,600,0
4843,1482,0
1700,1017,0
6223,6626,0
6801,4010,0
4386,4656,0
989,3754,0
7093,1213,0
373,4236,1
1732,1403,0
174,900,0
3295,468,0
282,1930,0
5720,1694,0
2015,5471,0
2047,756,0
7177,4843,0
5069,1895,0
291,3213,0
4939,7138,0
5972,6813,0
2468,979,0
6345,5795,0
6823,2765,0
6251,277,0
323,1827,0
7162,7353,0
5463,2594,0
3371,5232,0
3963,4719,0
1126,3596,0
5336,3199,0
3215,4700,0
6251,1434,0
4341,5092,0
5151,1077,0
3366,6592,0
672,1775,0
288,1485,0
6537,7157,0
5545,151,0
5939,2400,1
922,3857,0
2869,3784,0
6770,3906,0
1818,6628,0
4382,3436,0
4463,2369,0
4584,4593,0
3209,3851,1
5256,4648,0
1530,767,0
5399,2446,1
2285,5254,0
312,2785,0
6499,216,0
4169,880,0
1297,2064,0
5727,493,0
5519,5161,0
3423,5869,0
2768,6652,1
5311,1975,0
651,5975,0
7267,2396,0
7494,568,0
5925,5344,0
2662,6995,1
852,4017,0
4725,2324,0
7415,3126,0
182,2467,0
1672,5912,0
5893,2866,0
3821,1376,0
2144,6776,0
2747,6814,0
3760,3372,0
1736,4113,0
2914,7258,0
3672,6745,0
6005,1655,0
2038,7303,0
5032,5562,0
4135,3397,0
20,1912,0
589,4264,0
2376,3411,0
7154,6685,0
6609,502,0
5856,2174,1
4884,171,0
4720,4878,0
6049,1468,1
3377,2108,0
4368,197,0
3578,2781,0
3295,5876,0
2171,5896,1
6414,4076,0
6155,3065,0
6574,3072,0
3551,3006,0
7408,4865,0
1432,4625,0
4140,1573,0
1446,1078,0
274,7482,0
1032,7431,0
287,4955,0
4204,6373,0
172,2640,0
6113,6956,0
4869,4010,0
3641,7054,0
5740,5619,0
1740,5955,0
3132,4770,0
6793,5454,0
183,3060,0
5477,2866,0
3830,7385,0
1480,4535,0
1386,5681,0
7091,2696,0
4161,394,0
2140,5241,0
5646,3629,0
6433,1777,0
5576,4635,0
2279,2153,0
711,2309,0
128,2128,0
3322,7420,0
4093,4583,0
5652,802,0
6281,3456,1
530,1167,0
4946,5856,0
6476,1627,0
4301,2961,0
7172,1630,0
4709,6498,0
5513,2788,0
5253,2186,0
2216,6039,0
3580,4810,0
6112,4452,0
6281,486,0
5206,2899,0
5682,3013,0
4398,2707,0
4586,1334,0
1564,6978,0
5557,2758,0
341,1562,0
4160,5364,0
1178,2416,0
4769,4984,0
5890,6702,0
964,1319,0
6845,454,0
6878,5206,0
6507,4010,0
7093,4746,0
3480,925,0
617,1613,0
2317,3387,0
3439,3805,0
5396,4906,0
3489,2062,0
5750,6268,0
2927,7204,0
1462,3591,0
5190,1928,0
6458,5757,0
5395,4021,0
5834,1903,0
5471,813,0
522,5101,0
6470,463,0
5136,1510,0
2152,3634,0
591,7420,0
636,5816,0
2200,4103,0
4619,2435,0
6350,4702,0
1480,3898,0
7165,6839,0
5622,1364,0
6817,5946,0
1257,1307,1
3618,5466,1
6673,1680,0
3691,170,0
3825,5481,0
7064,6500,0
2194,1907,0
4235,3074,0
629,5774,0
6777,7232,0
2954,5617,0
6393,2956,1
7131,1958,0
6987,1943,0
4522,6379,0
2443,1696,0
4467,544,0
1986,12,0
1682,4303,0
2964,5711,0
5480,2901,0
1990,5610,0
6641,4647,0
1768,5562,0
6284,4549,0
2486,1794,0
7149,910,0
4709,1237,0
4903,3050,0
1980,5048,0
6489,7423,0
4093,5339,0
3144,2116,0
3770,533,0
1699,7248,0
648,5546,0
150,1717,0
1520,4537,0
5972,4369,0
4441,6460,1
5813,6507,0
1459,982,1
575,4383,0
399,2530,0
3148,5893,0
3658,392,0
1136,6772,0
6610,1569,0
5004,6090,0
6387,3147,0
920,3640,0
5130,1723,0
6337,5906,0
489,593,0
7042,3336,1
72,7491,0
6431,2243,0
4036,5460,0
5266,5490,0
1945,939,0
3585,1326,0
3759,5787,0
3310,3645,0
1554,4938,0
5164,4215,0
2241,3096,0
6814,1012,0
3171,5212,0
7079,1540,0
2387,5332,0
5744,1669,0
1295,4191,0
5649,95,0
1233,6127,0
4768,4359,0
1490,5980,1
1044,1754,0
3480,1616,0
4555,799,1
2616,4897,0
2444,7155,0
1668,4707,0
2112,2600,0
5917,4972,0
4055,6811,0
2611,6172,0
589,4990,0
2195,7191,0
4963,4189,0
5666,1663,0
1321,164,0
6273,1767,0
5423,3918,0
4333,7193,0
2208,2518,0
6285,3664,0
6795,1443,0
180,5217,0
4891,314,0
5493,5728,0
6072,4420,0
6053,578,0
2929,852,0
6999,406,0
4614,1545,0
3576,6407,0
6041,6449,0
7108,1187,0
2825,6169,0
2467,750,0
4085,3549,0
5149,6185,0
850,1624,0
3158,6525,0
2871,3273,0
3250,7167,0
2566,7295,0
1859,6549,0
1193,1391,0
3603,6515,0
3232,293,0
6536,4775,0
4182,2965,0
2801,5032,0
84,459,0
3321,415,0
1187,7067,0
5403,5582,1
514,926,0
4132,6028,0
4645,6440,0
2845,6538,0
2388,5337,0
7460,3434,0
4734,4324,0
4879,402,0
1993,5548,0
1861,3945,0
926,880,0
6843,929,0
5223,2318,0
5906,5985,0
6596,1150,0
3149,4640,0
5166,336,0
3423,1588,0
767,6484,0
1969,904,0
1750,4277,1
2820,5756,0
4834,5627,0
5803,4394,0
3155,4563,0
992,4916,0
5191,4122,0
1677,1569,0
5044,6256,0
174,2760,0
2745,1486,0
2953,6415,0
1102,2394,0
3868,107,0
6000,5523,0
4208,1531,0
4576,2735,0
4376,4207,0
7425,3504,0
5431,6666,0
1549,6408,0
4433,5716,0
4925,4944,0
4326,5693,0
4292,2046,0
4315,7208,0
6965,5681,0
6265,1225,0
2154,4927,0
5352,1884,0
468,4820,0
58,2931,0
3886,4072,0
5037,6815,0
202,4966,0
3718,5657,0
4875,6334,0
2976,567,0
2915,3195,0
6828,3305,0
4786,1179,0
1567,1663,0
5575,6884,0
2687,4606,0
4720,3273,0
6675,5668,0
2705,4454,0
5532,6160,0
2499,958,0
441,500,0
3588,1682,0
5018,2063,0
4827,3022,0
5705,273,0
2870,2056,0
4998,3441,0
4410,5272,0
3461,4833,0
4247,1999,0
4340,5772,0
2754,3839,0
3570,3767,0
3196,3374,0
6862,2733,0
5448,1439,1
67,7012,1
3894,435,0
7451,1895,0
837,5657,0
7399,2943,0
4534,1443,0
1657,1663,1
2055,586,0
6013,3333,0
5227,3087,0
549,6763,0
1748,3490,0
6017,4812,0
2721,5783,0
1724,5331,0
1810,7050,0
860,2568,0
6572,5022,0
906,217,0
1853,2586,0
5362,4641,0
2308,5802,0
2065,7134,0
4096,5070,0
4265,350,0
3268,2637,0
6526,6206,0
1125,2346,0
6319,4754,0
4721,7298,0
2022,6857,0
548,4924,0
1755,5022,0
7467,3123,0
1006,4974,0
129,392,0
3907,6497,0
681,4224,0
2269,3364,0
1115,4937,0
5334,1760,0
5536,6571,0
4790,7204,0
351,3859,0
3734,4112,0
611,3837,0
376,2695,0
2602,4142,0
926,4507,1
257,586,1
5368,3549,0
939,822,0
1327,3078,0
42,35,0
6366,1935,1
6029,292,0
6210,1473,0
296,6928,0
6166,523,0
2583,3877,0
4188,3919,0
5537,7440,0
5470,4495,0
4353,7311,0
1415,4312,0
1291,5027,0
7363,1377,0
4104,330,0
1569,6598,0
5686,1927,0
2844,2360,0
7375,3835,0
6321,391,0
5933,3864,0
4487,6898,0
4602,3831,0
1593,6022,0
5739,4448,0
64,4969,1
7062,5008,0
6064,5569,0
2633,2012,0
5601,3144,0
2007,6972,0
4283,6796,0
2321,995,0
237,1918,0
3912,2828,0
3908,4362,0
100,2379,0
4372,4838,0
5564,2960,0
2181,2559,0
5751,3283,0
1900,692,0
3841,4536,0
6330,1510,1
7205,4985,0
3068,3936,0
1908,5670,0
2402,6092,0
4556,6008,0
461,3047,0
6823,1630,0
1018,604,0
4261,2659,0
4542,2316,0
6447,1500,0
6913,6602,0
3183,2330,0
3334,4379,0
1469,3986,0
3194,7453,0
5000,2337,0
3678,1615,0
1774,1569,0
4540,3503,0
7089,6610,0
589,6452,0
5161,696,0
2970,5874,0
4181,7307,0
6278,4218,0
1290,1386,0
236,2361,0
1021,5696,0
4932,5901,0
1687,3685,0
4145,7043,0
4653,689,0
1102,4977,0
7035,3379,0
222,6330,0
2384,2644,0
567,3016,0
5097,1721,0
1578,671,0
2832,4149,0
2041,768,0
6014,1773,0
7473,1547,1
2901,4400,0
3411,3838,0
5037,2257,1
3088,3307,0
1650,5764,0
6923,4913,1
6215,645,0
2049,6988,0
5604,3880,0
2787,3497,0
6982,1859,0
2173,3758,0
5052,271,1
7476,3252,0
5995,4835,1
6948,4621,0
6570,1489,0
4954,1124,0
2577,2081,0
7361,2003,0
7444,1895,0
6921,413,0
351,931,0
5939,2549,0
576,4435,0
2043,5342,0
7350,5276,0
5104,61,0
6717,6590,0
2120,4719,0
1921,5747,0
3269,7419,0
3668,7054,0
4090,1376,0
3049,1561,0
1565,3851,0
5952,7026,0
5241,3004,0
858,4251,0
2118,1713,0
6374,6238,0
3334,6392,1
4370,2843,0
6037,880,0
554,3920,0
134,4431,0
4760,6764,0
6569,914,0
7400,1610,0
4853,547,0
1353,7155,0
2279,4664,0
4809,785,0
6416,3474,0
3749,3136,0
5604,3721,0
3210,4893,0
2503,2414,0
7223,2817,0
7289,6034,0
6625,1400,0
1455,6272,0
3248,307,0
2367,3422,0
4211,6930,0
3224,4025,0
4443,3851,0
7324,4001,0
5334,331,0
1282,2230,0
4136,1744,1
3371,1317,0
3794,148,0
2215,7118,0
4947,7348,0
7246,4622,0
3034,1995,0
6435,3075,0
7092,4603,0
6182,942,0
4160,4918,0
610,6522,0
619,2327,0
4777,7374,0
5188,6586,0
858,4698,0
3368,108,0
842,4924,0
261,732,0
2259,5917,0
6672,593,1
2916,6491,0
2343,2255,0
7202,348,0
5676,547,0
933,382,0
2515,7330,0
4663,1328,0
1435,1352,0
3661,307,0
1902,4455,0
28,7286,1
1126,4156,0
5972,5045,0
5789,6548,0
7410,6833,0
3512,27,0
6580,5418,0
2701,3892,0
6936,3294,0
2511,5786,0
1663,6924,0
6848,4165,0
5709,5490,0
6862,5613,0
961,2070,0
2626,6203,0
408,6569,0
5976,7192,0
468,2872,0
6850,7076,0
2662,2646,1
6517,5616,0
460,5734,0
453,6626,0
1677,1283,1
4298,1558,0
2561,7186,0
6095,333,0
6040,217,0
1821,5499,0
4985,329,0
3219,4185,0
4481,5656,0
6448,6118,1
5712,6853,0
5091,811,0
2280,5363,0
4391,5019,0
5035,1139,0
5298,3718,0
3573,1162,0
2364,6727,1
4632,4697,0
4959,2869,0
48,1895,0
4806,970,0
1295,712,0
3066,2669,0
4876,1746,0
304,6977,0
5348,5621,1
2585,2214,0
991,4688,0
5285,6047,0
1340,2857,0
2202,4450,0
2369,5850,0
3410,7066,0
6254,2349,0
2184,3941,0
6216,1328,0
215,1508,0
3472,2490,0
5115,6525,0
1195,2332,0
607,4054,0
467,6417,0
2979,7013,0
7300,3214,0
3617,6570,1
6305,7179,0
7473,3930,0
6029,4969,0
607,640,0
1331,1692,0
430,2680,0
5643,2449,0
432,2869,0
1164,4919,0
4132,2334,0
3537,702,0
4164,1281,0
5481,3287,0
5586,5181,0
3209,6608,0
1078,1336,0
4291,6924,0
3934,1355,0
7476,5932,0
5790,399,0
7224,1512,0
1819,686,0
3913,3134,0
1057,7143,0
158,4916,0
5883,5415,0
2048,1439,0
7224,3560,0
4052,2608,0
1191,1554,0
2340,2666,0
7168,5007,0
4183,643,0
5464,3066,0
2929,4420,0
3339,5527,0
3303,3092,0
5087,6449,0
7422,6336,0
5260,6276,0
1785,3925,0
957,5209,0
4109,1094,0
4411,6501,1
1399,7026,0
1776,1861,0
3127,3436,0
3236,3007,1
915,724,0
6514,7437,0
2540,6818,0
6636,3114,1
2878,6034,0
5253,733,0
4491,4571,0
1612,2212,0
613,3460,0
6977,293,0
3018,884,0
1052,1070,0
972,7277,0
3448,1882,0
6888,3064,0
6452,5120,0
286,6379,0
6949,6101,0
4962,5350,0
4384,1448,0
2741,3656,0
3725,5403,0
3666,6532,0
5818,6155,0
7252,7164,0
6627,3883,0
2077,6562,0
3952,4512,0
3858,64,0
927,3756,1
5850,1920,1
2007,3785,0
3600,7081,0
2757,4363,0
4674,6568,0
5957,1327,1
1914,5261,0
682,4224,0
173,4563,0
2844,7057,1
1468,2355,1
7316,3872,0
6646,5250,0
4812,2520,0
1556,4136,0
6831,1548,0
2768,4399,0
7280,1056,0
3129,4882,1
1848,6357,0
6458,3736,0
2100,5205,0
6488,6958,0
6951,824,0
2560,3425,0
3219,1750,0
6631,1587,0
3428,1098,0
1402,484,0
695,3060,0
7197,7013,0
6707,165,0
1215,6763,0
7059,2772,0
226,6540,0
1839,5496,0
3815,4829,0
7317,6739,0
5220,2818,0
804,1606,0
6517,5125,0
3689,5828,0
7155,1104,1
5896,6529,0
6672,6197,0
6844,6518,0
5272,6597,0
1948,4202,0
2167,4420,0
1452,4285,0
2100,5636,0
2990,5775,0
3356,70,0
5759,2892,0
1651,1932,0
4036,4573,0
2842,3459,0
2926,4323,0
6610,5095,0
3432,5617,0
5204,2737,0
7079,6427,0
4342,5234,0
1291,3240,0
5268,125,1
2582,4661,0
2800,2080,0
1225,2727,0
2910,1516,0
3294,4581,0
4936,4184,1
5584,5864,0
655,4192,0
4651,1265,1
2261,1824,0
2490,7118,0
2428,5811,0
3624,5803,0
4369,2758,0
5385,4529,0
6848,590,0
4940,6660,0
786,5136,0
6582,3232,0
920,1879,0
5553,351,1
2569,983,0
729,224,0
1683,3639,0
1980,4537,0
2892,3348,0
2599,5461,0
2845,402,0
3050,1607,0
1250,7186,0
3890,3416,0
1362,215,0
5722,6993,0
7224,7301,0
1889,1054,0
2027,7096,0
6893,3693,0
6059,6588,0
2103,394,0
7363,1198,0
1575,4716,0
4645,2336,0
254,4039,0
2455,6178,0
1014,4972,0
4486,4930,0
5085,1684,0
6949,4179,0
6686,4904,0
4879,5127,0
5394,2156,1
3816,1555,1
5476,7428,0
1002,6938,0
5572,2998,0
5067,1069,0
3696,2715,0
1948,5312,0
2497,4214,0
2111,4114,0
3988,4010,0
5698,5466,0
1002,7239,0
704,2006,0
5109,1583,0
7277,3597,0
5982,5667,0
481,2071,0
2529,5963,0
6004,1857,0
70,2955,0
6350,3345,0
7181,7109,0
5736,5343,0
7392,6359,0
4810,2186,0
1415,4792,0
5702,2881,0
4948,4141,0
5966,424,0
3803,3879,0
3303,3721,0
444,651,0
1390,748,0
275,3123,0
3381,7148,0
2328,7201,0
3753,7480,1
1307,5606,0
167,1153,0
3604,7245,0
5796,7213,0
5258,4469,0
2313,6099,0
6105,6516,0
5010,1519,1
4095,5026,0
6347,5903,0
2035,7210,0
5702,4302,0
1953,6659,0
2679,848,0
6766,1389,0
4540,638,0
2546,2520,0
2439,6738,0
2995,6432,0
7113,6253,1
1777,268,0
1035,2827,0
3757,6844,0
3995,3288,0
4174,4032,0
4349,4501,0
3125,1769,0
5419,3841,0
6960,4372,0
6497,1611,0
1687,4164,0
5702,5539,0
7422,6198,0
4808,1649,0
1875,6712,0
2392,2009,0
1065,6721,0
4524,847,0
3367,3947,0
4987,1093,0
3037,1994,0
5482,2047,0
134,5641,0
2626,5845,0
4715,3957,1
3075,3533,0
587,3735,0
2698,5449,0
4999,4318,0
6896,4322,0
6926,7174,0
456,6682,0
2455,4794,0
5870,1165,0
3152,3727,0
5260,3077,0
4353,2128,0
6349,1508,0
2384,2025,0
5850,4442,0
4272,3399,0
2639,1895,0
6253,3278,0
5649,5242,0
985,3538,0
6174,161,0
7262,2481,0
479,2436,0
4167,7348,0
4863,1833,0
6031,4223,1
1062,6133,0
4069,3285,0
46,602,0
2250,6699,0
7306,2204,0
6995,1085,0
759,6569,1
6107,2265,0
409,3282,0
5971,7112,0
1351,2424,0
62,2763,0
2706,998,0
4187,898,0
2366,4011,1
5751,66,0
6189,1223,0
5045,4013,0
5913,2255,0
2112,6734,0
955,2179,0
580,2146,0
6563,3853,1
2749,969,0
232,835,0
867,3535,0
764,3495,0
3269,967,0
1376,1851,0
1068,2650,1
1988,523,1
1661,5815,0
260,5838,0
2288,2127,0
4586,3254,0
1814,2983,0
4849,4929,1
6422,3363,0
3825,88,0
3301,3547,0
3048,1603,0
1944,7135,0
651,3664,0
515,6228,0
6903,7141,0
7153,7353,0
4574,5153,0
1456,2600,1
6976,4133,0
395,4040,0
5473,4851,0
6522,2864,0
6808,7465,0
3332,3840,0
6046,3029,0
6632,265,0
128,53,0
5208,3134,0
6874,131,0
5642,6606,0
4404,5418,0
3607,3998,0
7494,6487,0
6240,4416,0
1472,798,0
3142,37,0
488,376,0
7455,4095,0
6374,564,0
4920,2435,0
1051,6182,0
6435,557,0
6837,625,1
3303,192,0
6328,3961,0
2300,3328,1
995,1025,0
5338,6409,0
2699,3556,0
190,25,0
5417,3597,0
5543,323,0
867,2607,0
2695,423,0
2497,1063,0
5440,6461,0
5801,2357,0
1979,7026,0
3024,7130,0
2422,4764,0
5155,3172,0
6735,3772,0
6940,2385,0
6989,6734,0
2901,3461,0
3707,2448,0
4355,3551,0
7333,2244,0
4985,2928,0
6398,7375,0
2057,6489,0
6136,5989,0
5970,3726,0
5867,7355,0
6484,7083,1
4866,1596,0
1613,1577,0
1791,5210,0
3500,2360,0
2977,356,0
4945,3362,0
2726,3118,0
6730,2222,0
3274,958,0
4760,169,0
2749,1805,0
5234,3947,1
512,6094,0
